product_name,price,picture,calorie,protein,fat,carbohydrate,sugar,fiber,salt,url
GODIVA　ナッツ＆ショコラロール,246,https://www.lawson.co.jp/recommend/original/detail/img/l791889_1.jpg,288,7.7,13.1,36.4,33.6,2.8,0.5,https://www.lawson.co.jp/recommend/original/detail/1510082_1996.html
塩チョコクリームロール,160,https://www.lawson.co.jp/recommend/original/detail/img/l791401.jpg,286,6.7,9.1,45.2,43.3,1.9,0.8,https://www.lawson.co.jp/recommend/original/detail/1508842_1996.html
白いふわふわパン　チョコクリーム,149,https://www.lawson.co.jp/recommend/original/detail/img/l773058.jpg,452,7.5,25.5,49.3,47.1,2.2,0.5,https://www.lawson.co.jp/recommend/original/detail/1497269_1996.html
もっちチョコパン,127,https://www.lawson.co.jp/recommend/original/detail/img/l764359.jpg,310,6.2,11.9,45.6,43.2,2.4,0.7,https://www.lawson.co.jp/recommend/original/detail/1491631_1996.html
マンゴー味わうふわもちパン,171,https://www.lawson.co.jp/recommend/original/detail/img/l786210.jpg,234,5.8,6.8,38.1,36.6,1.5,0.5,https://www.lawson.co.jp/recommend/original/detail/1508362_1996.html
ふわもちパンケーキ　メープル＆マーガリン　2個入,138,https://www.lawson.co.jp/recommend/original/detail/img/l791870.jpg,447,4.8,18.6,65.6,64.5,1.1,1.7,https://www.lawson.co.jp/recommend/original/detail/1509280_1996.html
ふわもちパンケーキ　コーヒー　2個入,149,https://www.lawson.co.jp/recommend/original/detail/img/l788910.jpg,391,5.2,11,68.7,67,1.7,1.4,https://www.lawson.co.jp/recommend/original/detail/1508670_1996.html
ふんわりたまご蒸しケーキ,138,https://www.lawson.co.jp/recommend/original/detail/img/l770949.jpg,441,6.7,22.1,54,53.4,0.6,0.9,https://www.lawson.co.jp/recommend/original/detail/1495665_1996.html
うずまきロールケーキ,171,https://www.lawson.co.jp/recommend/original/detail/img/l784659.jpg,407,4.9,21.7,48.3,47.5,0.8,0.4,https://www.lawson.co.jp/recommend/original/detail/1506295_1996.html
チョコチップ入りロールケーキ　2本入,171,https://www.lawson.co.jp/recommend/original/detail/img/l788919.jpg,410,5.6,15.3,63.2,62,1.2,0.6,https://www.lawson.co.jp/recommend/original/detail/1508838_1996.html
塩ミルククレープケーキ,171,https://www.lawson.co.jp/recommend/original/detail/img/l788918.jpg,335,6.4,11,53,52.1,0.9,0.4,https://www.lawson.co.jp/recommend/original/detail/1508841_1996.html
濃厚ミルクフランス　北海道産練乳・生クリーム使用,160,https://www.lawson.co.jp/recommend/original/detail/img/l767417.jpg,332,6.5,17.6,37.6,36.2,1.4,0.8,https://www.lawson.co.jp/recommend/original/detail/1493881_1996.html
Ｌチキバンズ,84,https://www.lawson.co.jp/recommend/original/detail/img/l781250.jpg,176,4.9,4.3,30.3,28.7,1.6,0.7,https://www.lawson.co.jp/recommend/original/detail/1505054_1996.html
牛肉入りカレーパン,149,https://www.lawson.co.jp/recommend/original/detail/img/l756536.jpg,329,7.5,17.3,36.8,34.9,1.9,1.5,https://www.lawson.co.jp/recommend/original/detail/1484580_1996.html
てりやきハンバーガー,149,https://www.lawson.co.jp/recommend/original/detail/img/l791857.jpg,250,10.9,9.7,30.8,28.8,2,1.9,https://www.lawson.co.jp/recommend/original/detail/1509547_1996.html
はみでるバーガー　メンチカツ,214,https://www.lawson.co.jp/recommend/original/detail/img/l781622.jpg,481,13.7,30,40.6,37.4,3.2,3.6,https://www.lawson.co.jp/recommend/original/detail/1505387_1996.html
牛肉入りコロッケパン,181,https://www.lawson.co.jp/recommend/original/detail/img/l764358.jpg,328,7.8,13.5,45.1,42.3,2.8,2.1,https://www.lawson.co.jp/recommend/original/detail/1491629_1996.html
焼きそばパン,171,https://www.lawson.co.jp/recommend/original/detail/img/l778089.jpg,277,8.3,8.6,42.6,40.5,2.1,2.5,https://www.lawson.co.jp/recommend/original/detail/1500300_1996.html
塩焼きそばパン,171,https://www.lawson.co.jp/recommend/original/detail/img/l771130.jpg,282,9.1,7.4,45.8,43.5,2.3,3.6,https://www.lawson.co.jp/recommend/original/detail/1496333_1996.html
あらびきポークフランクロール,181,https://www.lawson.co.jp/recommend/original/detail/img/l739812.jpg,306,10.9,17.5,26.9,25.6,1.3,2.4,https://www.lawson.co.jp/recommend/original/detail/1474998_1996.html
あらびきチョリソーパン,160,https://www.lawson.co.jp/recommend/original/detail/img/l779851.jpg,213,6.7,11.2,21.7,20.8,0.9,1.7,https://www.lawson.co.jp/recommend/original/detail/1504763_1996.html
あらびきソーセージパン,149,https://www.lawson.co.jp/recommend/original/detail/img/l769019.jpg,284,7.8,13.7,33.6,31,2.6,1.7,https://www.lawson.co.jp/recommend/original/detail/1495580_1996.html
あらびきソーセージドーナツ　カレー風味,149,https://www.lawson.co.jp/recommend/original/detail/img/l786211.jpg,287,7.4,16.5,27.9,26.6,1.3,1.2,https://www.lawson.co.jp/recommend/original/detail/1508169_1996.html
たまごトースト,235,https://www.lawson.co.jp/recommend/original/detail/img/l788920.jpg,396,9.5,25.7,32.5,30.7,1.8,2.5,https://www.lawson.co.jp/recommend/original/detail/1508840_1996.html
とろ〜り白いチーズパン,181,https://www.lawson.co.jp/recommend/original/detail/img/l786207.jpg,352,9.6,12.8,50.4,48.6,1.8,1.8,https://www.lawson.co.jp/recommend/original/detail/1507664_1996.html
コーンマヨネーズパン,192,https://www.lawson.co.jp/recommend/original/detail/img/l793549.jpg,338,6.5,16.3,43,39.4,3.6,1.4,https://www.lawson.co.jp/recommend/original/detail/1509546_1996.html
こんがりチーズのベーコンマヨネーズ,160,https://www.lawson.co.jp/recommend/original/detail/img/l788165.jpg,418,9.6,21.7,46.8,45.4,1.4,1.6,https://www.lawson.co.jp/recommend/original/detail/1507864_1996.html
こんがりチーズのハムデニッシュ,171,https://www.lawson.co.jp/recommend/original/detail/img/l761232.jpg,289,7.7,17.4,25.7,24.8,0.9,1.5,https://www.lawson.co.jp/recommend/original/detail/1489631_1996.html
もっちりとしたハムチーズパン,138,https://www.lawson.co.jp/recommend/original/detail/img/l784563.jpg,257,8.2,8.6,37.2,36.1,1.1,1.9,https://www.lawson.co.jp/recommend/original/detail/1505860_1996.html
ベーコンチーズのパン,192,https://www.lawson.co.jp/recommend/original/detail/img/l791050.jpg,245,7.8,9.7,32.3,30.8,1.5,1.4,https://www.lawson.co.jp/recommend/original/detail/1508839_1996.html
バター香る塩パン,149,https://www.lawson.co.jp/recommend/original/detail/img/l770365.jpg,266,4.6,15.1,28.5,27.3,1.2,1,https://www.lawson.co.jp/recommend/original/detail/1495812_1996.html
味わいの食パン　6枚入,138,https://www.lawson.co.jp/recommend/original/detail/img/l772282_4.jpg,163,4.8,2,32.1,30.9,1.2,0.8,https://www.lawson.co.jp/recommend/original/detail/1496980_1996.html
香り豊かなもっちりとした食パン　6枚入,181,https://www.lawson.co.jp/recommend/original/detail/img/l786198_3.jpg,157,5.6,2.5,29,27.2,1.8,0.7,https://www.lawson.co.jp/recommend/original/detail/1507139_1996.html
香り豊かなもっちりとした食パン　8枚入,181,https://www.lawson.co.jp/recommend/original/detail/img/l786197_3.jpg,119,4.2,1.9,21.8,20.5,1.3,0.5,https://www.lawson.co.jp/recommend/original/detail/1507138_1996.html
国産小麦のバターロール　4個入,149,https://www.lawson.co.jp/recommend/original/detail/img/l778093.jpg,95,3,2.8,14.8,14.2,0.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1500299_1996.html
国産小麦のマーガリン入りバターロール　4個入,160,https://www.lawson.co.jp/recommend/original/detail/img/l778095.jpg,146,2.9,8.4,14.7,14.1,0.6,0.4,https://www.lawson.co.jp/recommend/original/detail/1500298_1996.html
国産小麦のマーガリン入りレーズンバターロール　4個入,181,https://www.lawson.co.jp/recommend/original/detail/img/l778094.jpg,153,2.9,8.4,16.9,16.2,0.7,0.4,https://www.lawson.co.jp/recommend/original/detail/1500297_1996.html
もっちりとしたチョコパン　4個入,181,https://www.lawson.co.jp/recommend/original/detail/img/l764361.jpg,97,1.8,3.7,14.6,13.8,0.8,0.2,https://www.lawson.co.jp/recommend/original/detail/1491628_1996.html
ゴロチョコパン　4個入,235,https://www.lawson.co.jp/recommend/original/detail/img/l792785.jpg,138,2.3,4.8,21.8,21,0.8,0.2,https://www.lawson.co.jp/recommend/original/detail/1509279_1996.html
ガーリックフランスパン　4個入,192,https://www.lawson.co.jp/recommend/original/detail/img/l786212.jpg,87,1.8,4.8,9.5,9,0.5,0.5,https://www.lawson.co.jp/recommend/original/detail/1508168_1996.html
つぶあんぱん　4個入,171,https://www.lawson.co.jp/recommend/original/detail/img/l779848.jpg,124,3.5,1.2,25.6,23.9,1.7,0.1,https://www.lawson.co.jp/recommend/original/detail/1504762_1996.html
クリームパン　4個入,160,https://www.lawson.co.jp/recommend/original/detail/img/l781598.jpg,112,2.6,3.6,17.6,17,0.6,0.1,https://www.lawson.co.jp/recommend/original/detail/1504761_1996.html
ピーナッツクリームパン　4個入,160,https://www.lawson.co.jp/recommend/original/detail/img/l795031.jpg,119,2.9,5.1,15.6,15,0.6,0.2,https://www.lawson.co.jp/recommend/original/detail/1510079_1996.html
角切りりんごのデニッシュ　4個入,181,https://www.lawson.co.jp/recommend/original/detail/img/l762721.jpg,109,2,3.4,17.9,17.2,0.7,0.3,https://www.lawson.co.jp/recommend/original/detail/1490470_1996.html
バター香るスナックスティック　6本入,138,https://www.lawson.co.jp/recommend/original/detail/img/l775566.jpg,85,1.9,3.4,11.8,11.4,0.4,0.1,https://www.lawson.co.jp/recommend/original/detail/1498486_1996.html
チョコチップスナック　6本入,138,https://www.lawson.co.jp/recommend/original/detail/img/l775567.jpg,82,1.9,2.5,13.2,12.7,0.5,0.1,https://www.lawson.co.jp/recommend/original/detail/1498485_1996.html
十勝バターのスティック　4本入,160,https://www.lawson.co.jp/recommend/original/detail/img/l781766.jpg,111,2.3,3.2,18.4,18,0.4,0.2,https://www.lawson.co.jp/recommend/original/detail/1504759_1996.html
フレンチトースト　4個入,181,https://www.lawson.co.jp/recommend/original/detail/img/l781623.jpg,89,2.3,1.2,17.4,16.9,0.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1505386_1996.html
チョコチップスコーン　4個入,235,https://www.lawson.co.jp/recommend/original/detail/img/l778198.jpg,132,1.8,7,15.6,15.1,0.5,0.3,https://www.lawson.co.jp/recommend/original/detail/1502258_1996.html
はちみつバタースコーン　4個入,235,https://www.lawson.co.jp/recommend/original/detail/img/l791860.jpg,118,1.9,4.4,17.7,17.3,0.4,0.4,https://www.lawson.co.jp/recommend/original/detail/1510080_1996.html
紅はるかのおいも蒸しパン　4個入,214,https://www.lawson.co.jp/recommend/original/detail/img/l791852.jpg,85,1.1,0.4,19.6,19,0.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1509278_1996.html
NL　ブランバンズ,106,https://www.lawson.co.jp/recommend/original/detail/img/l796094.jpg,166,11.3,6.1,20.6,11.9,8.7,0.5,https://www.lawson.co.jp/recommend/original/detail/1510728_1996.html
NL　ブランパン　2個入　〜乳酸菌入〜,149,https://www.lawson.co.jp/recommend/original/detail/img/l768916.jpg,66,6.1,2.6,7.1,2,5.1,0.3,https://www.lawson.co.jp/recommend/original/detail/1494935_1996.html
NL　ブランパン　4個入　〜乳酸菌入〜,279,https://www.lawson.co.jp/recommend/original/detail/img/l768917.jpg,66,6.1,2.6,7.1,2,5.1,0.3,https://www.lawson.co.jp/recommend/original/detail/1494934_1996.html
NL　ブラン入り食パン　4枚入　〜乳酸菌入〜,189,https://www.lawson.co.jp/recommend/original/detail/img/l742619.jpg,111,6.8,2.5,17.3,13.4,3.9,0.7,https://www.lawson.co.jp/recommend/original/detail/1476336_1996.html
NL　もっちりとしたマーガリンサンド　2個入,160,https://www.lawson.co.jp/recommend/original/detail/img/l785455.jpg,135,4.5,9.3,12.9,3.8,9.1,0.4,https://www.lawson.co.jp/recommend/original/detail/1506065_1996.html
NL　もちもちとした白いパン　ハム＆チーズ　2個入,149,https://www.lawson.co.jp/recommend/original/detail/img/l757429.jpg,74,2.7,3.1,11.7,5.9,5.8,0.5,https://www.lawson.co.jp/recommend/original/detail/1487837_1996.html
NL　もっちりとしたパン　チーズクリーム＆ダブルベリー　2個入,181,https://www.lawson.co.jp/recommend/original/detail/img/l785456.jpg,113,3.7,6.6,13.5,6.2,7.3,0.4,https://www.lawson.co.jp/recommend/original/detail/1506066_1996.html
NL　バランスサポートブレッド　チョコ＆バナナ　2個入,214,https://www.lawson.co.jp/recommend/original/detail/img/l785457.jpg,237,7.8,10.4,37.6,18.5,19.1,0.54,https://www.lawson.co.jp/recommend/original/detail/1506064_1996.html
そのまま食べて欲しい　贅沢食パン　4枚,408,https://www.lawson.co.jp/recommend/original/detail/img/l693989.jpg,316,7.8,8.1,53.8,52.1,1.7,1.1,https://www.lawson.co.jp/recommend/original/detail/1480952_1996.html
そのまま食べて欲しい　贅沢食パン　2枚,225,https://www.lawson.co.jp/recommend/original/detail/img/l693988.jpg,316,7.8,8.1,53.8,52.1,1.7,1.1,https://www.lawson.co.jp/recommend/original/detail/1480953_1996.html
ソースたっぷり　きのこクリーム,599,https://www.lawson.co.jp/recommend/original/detail/img/l791231.jpg,602,24,21.7,80.8,74.5,6.3,4.15,https://www.lawson.co.jp/recommend/original/detail/1510232_1996.html
冷製生パスタ　カルボナーラ,599,https://www.lawson.co.jp/recommend/original/detail/img/l780942.jpg,555,23.4,26.4,57.7,54.4,3.3,3.44,https://www.lawson.co.jp/recommend/original/detail/1509135_1996.html
ソースたっぷり　カルボナーラ,599,https://www.lawson.co.jp/recommend/original/detail/img/l763431.jpg,602,26.3,19.9,82.6,76.3,6.3,5.26,https://www.lawson.co.jp/recommend/original/detail/1496849_1996.html
こだわりおだし　醤油きのこ,538,https://www.lawson.co.jp/recommend/original/detail/img/l776313.jpg,503,25.4,16.4,67.2,59.8,7.4,3.86,https://www.lawson.co.jp/recommend/original/detail/1501038_1996.html
こだわりおだし　北海道産たらこ,538,https://www.lawson.co.jp/recommend/original/detail/img/l776312.jpg,433,19.3,12.8,62.5,57.8,4.7,2.77,https://www.lawson.co.jp/recommend/original/detail/1506428_1996.html
特盛明太マヨネーズ,697,https://www.lawson.co.jp/recommend/original/detail/img/l776314.jpg,967,37.6,42,114.1,105.4,8.7,5.76,https://www.lawson.co.jp/recommend/original/detail/1501673_1996.html
ナポリタン,538,https://www.lawson.co.jp/recommend/original/detail/img/l748884.jpg,520,19.8,17.4,75,67,8,4.37,https://www.lawson.co.jp/recommend/original/detail/1506427_1996.html
大盛ペペロンチーノ,697,https://www.lawson.co.jp/recommend/original/detail/img/l720369.jpg,910,35.1,41.9,102.3,94.1,8.2,5.61,https://www.lawson.co.jp/recommend/original/detail/1496253_1996.html
大盛ミートソース,697,https://www.lawson.co.jp/recommend/original/detail/img/l720370.jpg,725,35.4,16.6,112,105.1,6.9,4.88,https://www.lawson.co.jp/recommend/original/detail/1506930_1996.html
大盛ガリバタ豚カルビ,697,https://www.lawson.co.jp/recommend/original/detail/img/l780423.jpg,792,37.4,29.4,98.4,90.4,8,5.53,https://www.lawson.co.jp/recommend/original/detail/1507096_1996.html
半熟玉子ぶっかけうどん,538,https://www.lawson.co.jp/recommend/original/detail/img/l781500.jpg,533,15.4,11.9,92.7,89.2,3.5,3.76,https://www.lawson.co.jp/recommend/original/detail/1505382_1996.html
温・冷　気分で選べる！明太釜玉風うどん,559,https://www.lawson.co.jp/recommend/original/detail/img/l789909.jpg,459,16.8,8.8,80.7,75.7,5,3.39,https://www.lawson.co.jp/recommend/original/detail/1509256_1996.html
ざるそば,451,https://www.lawson.co.jp/recommend/original/detail/img/l781494.jpg,356,18.9,3,65.4,61.4,4,2.08,https://www.lawson.co.jp/recommend/original/detail/1505157_1996.html
冷しそば＆いなり,697,https://www.lawson.co.jp/recommend/original/detail/img/l781497.jpg,459,19.8,7.8,79.1,75.6,3.5,3.49,https://www.lawson.co.jp/recommend/original/detail/1506433_1996.html
月見とろろそば,646,https://www.lawson.co.jp/recommend/original/detail/img/l781495.jpg,408,23.2,7.8,63.6,58.7,4.9,2.87,https://www.lawson.co.jp/recommend/original/detail/1505159_1996.html
ミニネバネバそば,451,https://www.lawson.co.jp/recommend/original/detail/img/l781499.jpg,205,11.3,1.8,37.8,34,3.8,2.24,https://www.lawson.co.jp/recommend/original/detail/1505158_1996.html
大盛ぶっかけそば,599,https://www.lawson.co.jp/recommend/original/detail/img/l781496.jpg,515,24.6,9.3,86.3,80.3,6,4.6,https://www.lawson.co.jp/recommend/original/detail/1505156_1996.html
冷し中華,599,https://www.lawson.co.jp/recommend/original/detail/img/l781504.jpg,474,24.3,12.1,68.9,65,3.9,5.64,https://www.lawson.co.jp/recommend/original/detail/1508749_1996.html
ミニ冷し中華,430,https://www.lawson.co.jp/recommend/original/detail/img/l781506.jpg,239,11.6,2.7,43.2,40.7,2.5,3.19,https://www.lawson.co.jp/recommend/original/detail/1509136_1996.html
盛岡風冷麺,646,https://www.lawson.co.jp/recommend/original/detail/img/l776249.jpg,334,11.8,4.3,63.2,60.8,2.4,4.72,https://www.lawson.co.jp/recommend/original/detail/1500309_1996.html
汁なし棒棒鶏麺,599,https://www.lawson.co.jp/recommend/original/detail/img/l785803.jpg,620,25.1,27.5,70.5,65.7,4.8,4.91,https://www.lawson.co.jp/recommend/original/detail/1508139_1996.html
麺処ほん田監修　ニボコン　煮干しと昆布の冷しラーメン(醤油),697,https://www.lawson.co.jp/recommend/original/detail/img/l785801.jpg,354,18.4,9.4,51.4,46.7,4.7,4.65,https://www.lawson.co.jp/recommend/original/detail/1509473_1996.html
きつねうどん,538,https://www.lawson.co.jp/recommend/original/detail/img/l793566.jpg,371,15.4,6.4,64.6,61.1,3.5,5.88,https://www.lawson.co.jp/recommend/original/detail/1509138_1996.html
野菜かき揚げそば,599,https://www.lawson.co.jp/recommend/original/detail/img/l766062.jpg,570,24.2,23.1,70.2,62.3,7.9,6.34,https://www.lawson.co.jp/recommend/original/detail/1506434_1996.html
3種きのこそば,538,https://www.lawson.co.jp/recommend/original/detail/img/l766063.jpg,317,21.1,2.6,55.7,49,6.7,6.14,https://www.lawson.co.jp/recommend/original/detail/1509137_1996.html
満腹濃厚豚ラーメン,745,https://www.lawson.co.jp/recommend/original/detail/img/l769026.jpg,795,38.3,35.6,86.2,74.6,11.6,9.95,https://www.lawson.co.jp/recommend/original/detail/1500474_1996.html
旨辛！満腹濃厚豚ラーメン,745,https://www.lawson.co.jp/recommend/original/detail/img/l789272.jpg,799,36.4,31.1,99.2,87.3,11.9,10.77,https://www.lawson.co.jp/recommend/original/detail/1509530_1996.html
天下一品監修　こってりラーメン,697,https://www.lawson.co.jp/recommend/original/detail/img/l770862.jpg,453,29,6.9,71.1,66.4,4.7,6.96,https://www.lawson.co.jp/recommend/original/detail/1494661_1996.html
1食分の野菜ちゃんぽん,599,https://www.lawson.co.jp/recommend/original/detail/img/l763922.jpg,311,16.4,8.2,45.4,40.3,5.1,6.4,https://www.lawson.co.jp/recommend/original/detail/1506431_1996.html
大盛ソース焼そば,538,https://www.lawson.co.jp/recommend/original/detail/img/l753807.jpg,682,18.9,19.7,110.7,104,6.7,6.1,https://www.lawson.co.jp/recommend/original/detail/1508645_1996.html
大盛塩焼そば,538,https://www.lawson.co.jp/recommend/original/detail/img/l754099.jpg,645,20.4,16.4,107.6,100.4,7.2,6.34,https://www.lawson.co.jp/recommend/original/detail/1506429_1996.html
にんにく辛旨焼そば,646,https://www.lawson.co.jp/recommend/original/detail/img/l789910.jpg,627,25.8,14.1,104,94.3,9.7,7.35,https://www.lawson.co.jp/recommend/original/detail/1509529_1996.html
1/2日分の野菜が摂れる　あんかけ焼そば,599,https://www.lawson.co.jp/recommend/original/detail/img/l740227.jpg,534,19.9,21.5,69.7,60.8,8.9,7.54,https://www.lawson.co.jp/recommend/original/detail/1504318_1996.html
Uchi Café　日本のフルーツ　山梨県産白桃,268,https://www.lawson.co.jp/recommend/original/detail/img/l784522.jpg,70,0.1,0,17.6,17.1,0.5,0.02,https://www.lawson.co.jp/recommend/original/detail/1507937_1996.html
Uchi Café　日本のフルーツ　広島県産豊水,268,https://www.lawson.co.jp/recommend/original/detail/img/l785949.jpg,71,0.1,0,18.1,17.7,0.4,0.001,https://www.lawson.co.jp/recommend/original/detail/1508568_1996.html
ウチカフェ　ミルクワッフルコーン,302,https://www.lawson.co.jp/recommend/original/detail/img/l696833.jpg,277,4.5,13.8,33.7,33.2,0.5,0.35,https://www.lawson.co.jp/recommend/original/detail/1462701_1996.html
ウチカフェ　ショコラ＆ミルクワッフルコーン,324,https://www.lawson.co.jp/recommend/original/detail/img/l720930.jpg,276,4.4,13.6,34.6,33.5,1.2,0.34,https://www.lawson.co.jp/recommend/original/detail/1467918_1996.html
ウチカフェ　リッチミルクバー,194,https://www.lawson.co.jp/recommend/original/detail/img/l754653.jpg,134,2.5,7.1,15.2,15.1,0.2,0.095,https://www.lawson.co.jp/recommend/original/detail/1504932_1996.html
ウチカフェ　リッチミルクバー　マルチ　240ml,518,https://www.lawson.co.jp/recommend/original/detail/img/l756747.jpg,45,0.8,2.4,5.1,5,0.1,0.032,https://www.lawson.co.jp/recommend/original/detail/1504931_1996.html
Uchi Café　日本のフルーツ　沖縄県産パイン,268,https://www.lawson.co.jp/recommend/original/detail/img/l776511.jpg,70,0.1,0,17.7,17.4,0.3,0.002,https://www.lawson.co.jp/recommend/original/detail/1504511_1996.html
Uchi Café　日本のフルーツ　福岡県産あまおういちご,268,https://www.lawson.co.jp/recommend/original/detail/img/l779657.jpg,74,0.2,0,18.6,18.3,0.3,0.003,https://www.lawson.co.jp/recommend/original/detail/1505616_1996.html
ウチカフェ　果肉ソースがけ　みかんかき氷,257,https://www.lawson.co.jp/recommend/original/detail/img/l779473.jpg,164,0.2,3.9,32.5,32.2,0.3,0.005,https://www.lawson.co.jp/recommend/original/detail/1505842_1996.html
ウチカフェ　果肉ソースがけ　マンゴーかき氷,257,https://www.lawson.co.jp/recommend/original/detail/img/l783749.jpg,164,0.2,3,34.9,34.5,0.4,0.064,https://www.lawson.co.jp/recommend/original/detail/1507875_1996.html
焼豚春雨サラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l791346.jpg,158,3,6.1,24.4,21.1,3.3,2.42,https://www.lawson.co.jp/recommend/original/detail/1510662_1996.html
食物繊維が摂れる　オクラとなめこのネバネバサラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l791344.jpg,52,2.1,0.3,12.1,8.2,3.9,2.42,https://www.lawson.co.jp/recommend/original/detail/1510661_1996.html
きのこと焼ベーコンのアヒージョ風,333,https://www.lawson.co.jp/recommend/original/detail/img/l789003.jpg,106,5.4,5.6,10.4,6.7,3.7,1.73,https://www.lawson.co.jp/recommend/original/detail/1510240_1996.html
ホイップクリームを添えた　南瓜とナッツのメープルサラダ,333,https://www.lawson.co.jp/recommend/original/detail/img/l789001.jpg,178,2.6,7,28,24.3,3.7,0.38,https://www.lawson.co.jp/recommend/original/detail/1510239_1996.html
南瓜とナッツのメープルサラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l789002.jpg,183,3.4,5.4,32,28.2,3.8,0.5,https://www.lawson.co.jp/recommend/original/detail/1510238_1996.html
コールスローサラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l777100.jpg,144,2.4,10.3,11.7,9,2.7,1.65,https://www.lawson.co.jp/recommend/original/detail/1506425_1996.html
ペッパーマカロニサラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l779212.jpg,272,9.3,19.4,15.6,14.7,0.9,2.28,https://www.lawson.co.jp/recommend/original/detail/1506424_1996.html
海老とブロッコリーのサラダ,333,https://www.lawson.co.jp/recommend/original/detail/img/l785043.jpg,157,6.7,9.6,12.3,9.6,2.7,1.32,https://www.lawson.co.jp/recommend/original/detail/1507841_1996.html
海老といかの明太子サラダ,333,https://www.lawson.co.jp/recommend/original/detail/img/l791343.jpg,189,8.6,10.4,16.3,14.3,2,1.15,https://www.lawson.co.jp/recommend/original/detail/1509523_1996.html
蒸し鶏とザーサイのサラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l778342.jpg,107,7,6.5,6.3,3.8,2.5,1.81,https://www.lawson.co.jp/recommend/original/detail/1506423_1996.html
ピリ辛ラー油で食べる　よだれ鶏サラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l786464.jpg,178,9.3,10.9,11.9,9.5,2.4,2.03,https://www.lawson.co.jp/recommend/original/detail/1509524_1996.html
中華風春雨サラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l777103.jpg,125,2.3,2,26.3,22.8,3.5,2.41,https://www.lawson.co.jp/recommend/original/detail/1506422_1996.html
和風ポテトサラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l779459.jpg,254,6.5,18.6,16.2,14.2,2,2.1,https://www.lawson.co.jp/recommend/original/detail/1506056_1996.html
緑野菜のごま和えサラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l782508.jpg,110,6.1,5.7,11,6.3,4.7,1.95,https://www.lawson.co.jp/recommend/original/detail/1508287_1996.html
食物繊維が摂れる　豆腐とひじきの和風サラダ,297,https://www.lawson.co.jp/recommend/original/detail/img/l777622.jpg,95,5.4,4.4,10.6,6.4,4.2,1.53,https://www.lawson.co.jp/recommend/original/detail/1506421_1996.html
和風だしジュレで食べる　ねばねばサラダ,268,https://www.lawson.co.jp/recommend/original/detail/img/l784526.jpg,48,2.2,0.3,10.8,7.3,3.5,2.48,https://www.lawson.co.jp/recommend/original/detail/1507132_1996.html
コーンサラダ,257,https://www.lawson.co.jp/recommend/original/detail/img/l728102.jpg,54,1.9,1.6,9.4,6.8,2.6,0.2,https://www.lawson.co.jp/recommend/original/detail/1500449_1996.html
シーチキン®＆コーンサラダ,289,https://www.lawson.co.jp/recommend/original/detail/img/l728103.jpg,68,5.3,2.3,8,5.1,2.9,0.29,https://www.lawson.co.jp/recommend/original/detail/1500450_1996.html
玉ねぎサラダ,257,https://www.lawson.co.jp/recommend/original/detail/img/l728105.jpg,26,1.4,0.1,5.8,3.8,2,0.02,https://www.lawson.co.jp/recommend/original/detail/1500448_1996.html
蒸し鶏のサラダ,289,https://www.lawson.co.jp/recommend/original/detail/img/l728106.jpg,52,7.6,0.5,5.5,2.9,2.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1500452_1996.html
ベーコンとさくさくクルトンのシーザーサラダ,397,https://www.lawson.co.jp/recommend/original/detail/img/l791954.jpg,170,4.4,13.3,9.3,6.9,2.4,1.44,https://www.lawson.co.jp/recommend/original/detail/1510089_1996.html
ピリ辛味噌だれで食べる　野菜スティック,289,https://www.lawson.co.jp/recommend/original/detail/img/l746305.jpg,101,2.6,4.4,13.8,11.6,2.2,1.56,https://www.lawson.co.jp/recommend/original/detail/1478722_1996.html
たんぱく質が摂れる　国産鶏むね肉のサラダ,497,https://www.lawson.co.jp/recommend/original/detail/img/l759155.jpg,206,23.1,11,4.9,2.2,2.7,3.15,https://www.lawson.co.jp/recommend/original/detail/1505308_1996.html
たんぱく質が摂れる　国産豚肉のサラダ,497,https://www.lawson.co.jp/recommend/original/detail/img/l755980.jpg,284,16.8,20.8,8.6,6.3,2.3,2.73,https://www.lawson.co.jp/recommend/original/detail/1507466_1996.html
1食分の緑黄色野菜が摂れるサラダ,430,https://www.lawson.co.jp/recommend/original/detail/img/l791955.jpg,73,1.8,3.5,10.2,7,3.2,0.87,https://www.lawson.co.jp/recommend/original/detail/1510090_1996.html
国産わかめのチョレギサラダ,397,https://www.lawson.co.jp/recommend/original/detail/img/l704119.jpg,83,2.8,5.2,7.8,4.5,3.3,1.71,https://www.lawson.co.jp/recommend/original/detail/1506262_1996.html
